image_name,number_label,2nd_label
446780_06ch0,2.0,
2182119_25ch0,11.0,
272088_01ch1,1.0,
2479696_25ch1,1.0,
1513963_23ch1,1.0,
267679_19ch0,1.0,
1670457_25ch0,3.0,
1698923_23ch0,1.0,
1449670_25ch0,1.0,
39807_07ch0,1.0,
286418_06ch1,1.0,
751919_30ch0,1.0,
196161_06ch0,1.0,
2063984_19ch1,1.0,
363514_23ch1,1.0,
151523_07ch0,1.0,
2215956_19ch1,1.0,
18855_26ch1,1.0,
957034_23ch1,1.0,
293668_23ch1,1.0,
945259_20ch0,1.0,
1393504_19ch1,1.0,
2328875_25ch0,1.0,
2197175_19ch0,1.0,
463893_19ch0,1.0,
158492_23ch1,1.0,
1566251_20ch1,2.0,
1523091_25ch1,7.0,
363466_02ch1,1.0,
2213067_20ch1,1.0,
863306_19ch1,1.0,
1259870_19ch0,1.0,
822385_30ch1,1.0,
1979167_25ch1,1.0,
1137740_23ch0,1.0,
872482_23ch1,1.0,
376335_23ch0,1.0,
2058371_20ch0,1.0,
688236_19ch1,1.0,
11982_19ch1,1.0,
75366_20ch0,1.0,
404959_20ch1,1.0,
191547_01ch1,1.0,
538049_20ch0,1.0,
1979738_25ch0,1.0,
687588_07ch0,1.0,
233964_23ch0,1.0,
1971917_19ch1,2.0,
2619739_25ch1,1.0,
483973_23ch0,1.0,
1601996_20ch1,2.0,
293535_01ch1,1.0,
338947_23ch0,1.0,
2311858_25ch1,1.0,
1789038_25ch1,6.0,
25972_19ch0,1.0,
225693_19ch1,1.0,
2430986_25ch0,1.0,
1853026_25ch0,1.0,
1325126_23ch1,1.0,
1531854_25ch1,0.0,
226527_08ch1,1.0,
1484647_23ch1,1.0,
1168188_19ch1,1.0,
2064630_20ch0,1.0,
1196095_25ch0,1.0,
146354_08ch1,1.0,
174106_07ch1,1.0,
2461631_25ch1,0.0,
288197_19ch1,11.0,
1071358_20ch1,1.0,
953256_19ch1,1.0,
318530_01ch1,1.0,
586935_20ch0,1.0,
113477_23ch1,1.0,
1194214_25ch0,1.0,
1524786_25ch1,1.0,
1367424_25ch0,1.0,
322731_06ch0,1.0,
37143_20ch0,1.0,
1229905_23ch1,1.0,
501113_25ch0,1.0,
1421122_23ch1,1.0,
420039_07ch1,1.0,
2252388_25ch1,1.0,
2378527_20ch0,2.0,
746998_25ch1,1.0,
1708041_23ch1,1.0,
1729210_19ch0,1.0,
320284_01ch0,1.0,
356186_02ch0,1.0,
582885_19ch1,1.0,
84019_23ch1,1.0,
496568_08ch1,1.0,
1042476_19ch0,1.0,
421517_02ch0,1.0,
884386_25ch0,1.0,
2384837_20ch0,1.0,
865026_25ch0,1.0,
789567_30ch1,1.0,
1513332_20ch1,1.0,
355656_08ch0,1.0,
1402169_25ch0,3.0,
527536_06ch0,1.0,
1890710_19ch1,1.0,
264506_06ch1,1.0,
622085_30ch1,1.0,
767651_25ch1,1.0,
2633522_25ch1,1.0,
344546_19ch1,1.0,
1294271_25ch0,1.0,
2345382_19ch0,1.0,
2412713_25ch0,1.0,
1628285_25ch0,1.0,
2646967_25ch1,1.0,
622023_30ch0,1.0,
939528_19ch1,1.0,
1806068_20ch1,1.0,
213443_19ch0,2.0,
394295_19ch1,1.0,
198578_07ch1,1.0,
388821_20ch0,1.0,
1967646_23ch0,1.0,
1533225_25ch1,1.0,
624044_25ch1,1.0,
1244201_19ch1,1.0,
1571525_20ch0,1.0,
1105510_25ch1,2.0,
1855144_25ch0,1.0,
1694096_19ch0,1.0,
607230_23ch0,1.0,
1510422_25ch1,1.0,
295065_23ch1,1.0,
1143227_20ch0,1.0,
2218304_19ch1,1.0,
1796830_23ch1,1.0,
1957139_23ch1,1.0,
130309_06ch0,2.0,
432251_08ch1,1.0,
1554769_19ch1,1.0,
355405_08ch0,1.0,
2248348_25ch1,1.0,
125691_06ch0,1.0,
348185_20ch0,1.0,
552514_23ch0,1.0,
141832_02ch0,0.0,
489875_19ch1,9.0,
1138833_23ch0,1.0,
283212_08ch1,1.0,
1513814_19ch1,1.0,
627775_07ch0,11.0,
394499_02ch1,1.0,
611523_23ch1,1.0,
744226_19ch0,1.0,
505522_19ch1,3.0,
1053524_20ch0,1.0,
1585551_23ch1,1.0,
831697_19ch1,1.0,
499855_08ch1,1.0,
112000_01ch0,1.0,
161325_23ch0,1.0,
651629_30ch1,1.0,
335353_30ch0,1.0,
18154_06ch1,1.0,
1504364_23ch1,1.0,
803710_23ch1,1.0,
78743_19ch1,1.0,
1804790_19ch1,1.0,
223304_27ch0,1.0,
2409616_25ch0,1.0,
2362205_19ch0,1.0,
1083425_19ch1,1.0,
793415_20ch1,2.0,
50463_06ch0,1.0,
209002_20ch1,1.0,
1578734_25ch1,1.0,
341233_30ch0,1.0,
1033649_25ch1,2.0,
1792669_20ch0,2.0,
2317008_19ch0,1.0,
330015_19ch1,1.0,
59504_19ch0,1.0,
1288049_19ch0,1.0,
255140_07ch0,1.0,
1647454_25ch0,3.0,
1911594_25ch1,1.0,
1519865_25ch1,1.0,
522738_20ch0,1.0,
1010794_25ch1,1.0,
1433406_19ch0,1.0,
1849506_25ch0,1.0,
515813_20ch0,1.0,
688849_30ch1,1.0,
2087884_19ch1,1.0,
1951409_23ch0,1.0,
1457213_23ch0,1.0,
546215_19ch1,1.0,
265198_01ch0,1.0,
640554_30ch0,1.0,
226152_08ch1,1.0,
905691_25ch0,1.0,
955742_20ch0,1.0,
2044386_25ch0,1.0,
748095_30ch1,0.0,
205184_06ch1,0.0,
1021154_25ch1,1.0,
142664_06ch0,1.0,
1177902_19ch0,1.0,
1631854_25ch1,1.0,
1964396_25ch1,3.0,
766687_30ch1,1.0,
1746363_19ch1,1.0,
1066563_23ch1,1.0,
1782975_20ch1,1.0,
2498206_25ch0,1.0,
2218493_25ch0,1.0,
435899_06ch1,1.0,
1589764_20ch0,1.0,
677729_25ch0,1.0,
1487187_19ch1,1.0,
2479865_20ch0,1.0,
1597681_20ch0,6.0,
1371788_19ch0,1.0,
1529745_20ch1,1.0,
1943024_20ch1,1.0,
972644_19ch1,1.0,
2441606_20ch0,1.0,
1538909_20ch1,1.0,
2381645_25ch1,1.0,
97049_01ch0,3.0,
1108948_25ch0,1.0,
57910_23ch1,1.0,
607476_20ch1,1.0,
989952_19ch1,1.0,
1167569_19ch0,1.0,
2378137_20ch0,1.0,
61697_20ch1,1.0,
120646_08ch0,1.0,
1868314_25ch0,1.0,
448955_20ch1,1.0,
1184791_20ch1,1.0,
648287_30ch0,1.0,
252873_08ch1,1.0,
2071396_19ch0,1.0,
190207_08ch1,1.0,
252271_20ch0,1.0,
98912_23ch1,1.0,
706858_20ch1,1.0,
1908558_20ch0,1.0,
1956021_23ch1,1.0,
2131967_20ch0,1.0,
1082168_19ch0,1.0,
1458689_20ch1,1.0,
1032302_19ch0,1.0,
19855_19ch1,0.0,
1418927_25ch0,6.0,
1409759_23ch0,1.0,
1275589_25ch0,1.0,
686165_23ch1,1.0,
65865_06ch0,1.0,
1244231_19ch1,1.0,
417486_06ch0,1.0,
1091092_23ch0,1.0,
234417_19ch1,2.0,
408563_08ch0,1.0,
482560_25ch0,1.0,
550703_23ch0,1.0,
1286291_25ch1,0.0,
1754535_20ch1,7.0,
1558244_19ch1,1.0,
1137891_25ch0,1.0,
395611_23ch1,1.0,
804534_30ch1,1.0,
811458_25ch1,7.0,
1321782_23ch0,1.0,
2112040_19ch1,1.0,
224007_30ch1,9.0,
373208_20ch0,0.0,
146355_06ch1,1.0,
1021524_23ch0,1.0,
921053_23ch0,1.0,
1000885_20ch0,1.0,
257722_06ch0,1.0,
2496499_25ch0,4.0,
1039719_19ch1,6.0,
2079868_19ch1,1.0,
1752492_20ch1,1.0,
634144_23ch1,1.0,
786626_25ch0,0.0,
1274195_19ch1,1.0,
1550100_23ch1,1.0,
98784_20ch0,1.0,
1219232_25ch0,1.0,
2224891_20ch0,1.0,
433088_23ch0,1.0,
912301_23ch0,1.0,
1737254_25ch0,1.0,
181452_08ch1,1.0,
557383_25ch1,3.0,
1832783_25ch1,1.0,
99447_08ch0,1.0,
1039961_23ch0,1.0,
2618359_25ch1,1.0,
122033_23ch1,1.0,
728053_20ch0,1.0,
1906941_20ch0,2.0,
493163_19ch1,1.0,
671017_07ch1,0.0,
864993_30ch0,3.0,
433453_07ch1,1.0,
2074940_25ch1,1.0,
296603_08ch0,1.0,
345317_08ch0,1.0,
1736727_20ch1,1.0,
757729_30ch0,1.0,
1704340_20ch1,0.0,
1693240_20ch0,4.0,
737019_19ch0,1.0,
377241_06ch0,1.0,
830533_25ch1,1.0,
1957262_20ch0,1.0,
296920_23ch1,1.0,
2074811_19ch1,1.0,
121315_06ch1,4.0,
1285915_25ch1,1.0,
318515_06ch0,1.0,
1258254_20ch0,1.0,
271696_07ch0,1.0,
336104_08ch1,1.0,
1605791_20ch0,1.0,
365078_30ch0,1.0,
752097_30ch1,1.0,
1325325_20ch1,1.0,
90463_23ch0,1.0,
75053_06ch1,1.0,
38147_20ch1,1.0,
780495_19ch1,1.0,
2150315_25ch1,1.0,
1859046_23ch0,1.0,
1170511_23ch1,1.0,
2451385_25ch0,1.0,
2259020_25ch1,1.0,
1359837_19ch0,1.0,
258014_06ch0,1.0,
2010653_19ch0,1.0,
395862_20ch0,1.0,
181283_23ch0,1.0,
2440022_25ch1,2.0,
296477_02ch1,1.0,
96247_20ch1,1.0,
1371939_23ch1,1.0,
1944915_25ch1,0.0,
520089_06ch1,1.0,
622993_30ch0,1.0,
1300066_19ch0,1.0,
1384867_25ch1,1.0,
114783_27ch1,0.0,
221010_19ch0,1.0,
227257_19ch1,1.0,
141681_08ch1,1.0,
934762_25ch1,1.0,
1501060_19ch0,1.0,
849858_19ch0,6.0,
886700_25ch1,1.0,
1124159_25ch1,1.0,
1871726_20ch0,1.0,
513921_23ch1,3.0,
300879_08ch1,1.0,
1418473_19ch1,1.0,
377399_01ch0,1.0,
229593_19ch0,2.0,
1983034_25ch1,3.0,
1858384_20ch1,2.0,
426023_19ch1,1.0,
1246018_19ch1,1.0,
249443_08ch1,1.0,
743577_23ch1,1.0,
617771_07ch0,0.0,
657581_19ch0,1.0,
367107_08ch1,1.0,
199866_19ch1,11.0,
1678386_25ch1,1.0,
359415_23ch0,1.0,
1034443_25ch0,0.0,
981179_25ch1,1.0,
2288269_20ch1,0.0,
1915655_20ch0,1.0,
698193_07ch1,1.0,
1314277_20ch1,1.0,
205612_23ch1,1.0,
524614_19ch1,1.0,
1275248_19ch1,0.0,
1175256_19ch1,1.0,
495635_20ch1,1.0,
1173845_25ch0,1.0,
1363909_20ch0,0.0,
842118_19ch1,1.0,
833135_20ch0,1.0,
361745_19ch1,1.0,
173907_30ch0,1.0,
907087_25ch1,1.0,
1377274_19ch0,1.0,
358855_19ch1,1.0,
410594_23ch1,1.0,
384767_06ch0,1.0,
1945977_23ch1,1.0,
2242502_25ch0,1.0,
756260_23ch0,1.0,
990348_19ch1,0.0,
1045369_23ch0,1.0,
356092_02ch1,1.0,
1130086_23ch1,1.0,
121027_20ch0,1.0,
117137_08ch0,1.0,
807680_23ch0,1.0,
395565_06ch1,1.0,
151887_20ch0,1.0,
364892_19ch0,1.0,
751127_19ch0,1.0,
695633_25ch1,0.0,
1890769_25ch0,2.0,
2674219_25ch1,1.0,
697520_23ch1,1.0,
2207046_20ch0,1.0,
797954_19ch0,1.0,
647183_30ch1,1.0,
1408828_19ch1,1.0,
1884214_25ch1,0.0,
2155794_19ch0,1.0,
983242_25ch0,1.0,
563840_30ch0,1.0,
1368228_23ch1,1.0,
299876_23ch1,1.0,
1228305_19ch1,1.0,
2129489_25ch1,1.0,
466956_19ch0,1.0,
1349360_23ch0,1.0,
1860426_25ch0,1.0,
357750_23ch1,1.0,
989582_25ch1,2.0,
1795338_19ch0,2.0,
475723_19ch0,1.0,
912425_23ch1,1.0,
466785_08ch0,3.0,
1146703_19ch0,1.0,
180895_23ch1,1.0,
429494_20ch0,1.0,
2069767_19ch0,1.0,
1106682_19ch0,1.0,
893649_25ch1,1.0,
1786113_25ch1,11.0,
103762_23ch1,1.0,
2196679_19ch1,1.0,
195699_30ch1,1.0,
459191_06ch0,3.0,
1117428_25ch1,1.0,
2173259_25ch0,1.0,
252583_07ch0,1.0,
965531_25ch1,1.0,
1726636_20ch1,1.0,
659238_30ch1,1.0,
219103_08ch0,1.0,
1599834_20ch0,1.0,
1369951_23ch1,1.0,
1926279_20ch1,1.0,
571493_23ch1,1.0,
163816_20ch1,1.0,
251470_23ch1,1.0,
1457515_23ch1,1.0,
1366110_19ch0,1.0,
1280579_23ch1,1.0,
960012_23ch1,1.0,
901933_23ch0,1.0,
1150081_25ch1,1.0,
1795860_25ch1,1.0,
407554_19ch0,1.0,
1068718_23ch1,1.0,
636420_23ch1,1.0,
389555_20ch1,0.0,
272692_02ch1,1.0,
517984_06ch1,1.0,
1127620_25ch0,1.0,
1615266_25ch1,0.0,
444329_23ch0,1.0,
623237_23ch1,1.0,
856285_19ch1,1.0,
563635_20ch0,1.0,
98808_20ch1,1.0,
312184_01ch1,1.0,
344241_08ch0,1.0,
923744_19ch0,1.0,
42456_07ch0,1.0,
594044_19ch1,1.0,
2292780_19ch0,2.0,
2022619_25ch0,1.0,
925937_20ch0,1.0,
733480_19ch1,1.0,
277221_08ch0,1.0,
2413308_25ch1,1.0,
829921_23ch0,1.0,
2226927_25ch1,1.0,
2252796_20ch1,1.0,
314466_20ch1,1.0,
444849_30ch1,1.0,
2178292_20ch0,1.0,
1184043_25ch0,1.0,
347407_06ch0,1.0,
1333949_19ch0,1.0,
2298159_20ch1,0.0,
576606_19ch1,1.0,
1880445_20ch1,1.0,
2133703_25ch0,1.0,
2226900_19ch1,1.0,
1704608_20ch0,2.0,
610981_25ch1,1.0,
209642_06ch1,1.0,
1240884_19ch0,1.0,
424265_23ch0,1.0,
1298369_20ch1,11.0,
1698640_25ch0,1.0,
816966_19ch0,1.0,
1943469_19ch0,1.0,
47343_26ch0,6.0,
599249_30ch0,1.0,
2140554_20ch1,1.0,
18593_19ch1,1.0,
1917756_19ch1,1.0,
1059835_25ch1,1.0,
1219659_25ch1,7.0,
2384815_20ch0,1.0,
770966_23ch0,1.0,
627245_30ch0,1.0,
1523148_23ch0,2.0,
1200459_19ch0,1.0,
1860322_20ch1,1.0,
1539779_25ch0,1.0,
1012713_25ch1,0.0,
2083706_19ch1,1.0,
2535813_25ch1,7.0,
676993_23ch0,1.0,
744298_19ch0,1.0,
1437255_19ch0,1.0,
169761_08ch1,1.0,
1425337_23ch0,1.0,
2491579_25ch1,1.0,
2260025_20ch1,1.0,
1448932_25ch0,2.0,
1066155_25ch1,1.0,
340127_08ch0,1.0,
1401424_23ch1,1.0,
1501912_23ch1,1.0,
2268609_25ch0,1.0,
69874_23ch1,1.0,
678687_30ch0,1.0,
1914666_25ch1,1.0,
80716_23ch1,1.0,
1904981_19ch0,1.0,
2240380_25ch0,1.0,
120562_08ch0,1.0,
218815_23ch1,1.0,
430618_23ch1,1.0,
1048790_19ch1,1.0,
269627_01ch0,1.0,
953980_20ch1,1.0,
399997_02ch1,1.0,
1246637_23ch1,3.0,
829942_25ch1,2.0,
1729751_20ch1,1.0,
2642179_25ch1,1.0,
759086_19ch0,1.0,
992336_25ch1,1.0,
1313154_23ch1,0.0,
2257772_19ch1,1.0,
1145246_19ch1,1.0,
1307888_23ch0,1.0,
1090185_25ch1,1.0,
1797625_20ch1,1.0,
1044875_19ch1,1.0,
1050254_19ch0,1.0,
1860218_20ch1,2.0,
1084888_20ch1,1.0,
2114711_25ch0,1.0,
1937757_20ch0,2.0,
2416576_25ch0,7.0,
1003910_25ch1,3.0,
1001285_20ch1,1.0,
408506_20ch0,2.0,
319583_20ch1,1.0,
331162_23ch1,1.0,
1744899_25ch1,1.0,
447597_20ch1,1.0,
542254_23ch0,1.0,
953520_19ch1,1.0,
143966_23ch0,1.0,
1216952_19ch0,1.0,
658988_25ch1,2.0,
1857306_25ch1,1.0,
1943122_19ch0,2.0,
1088158_19ch1,2.0,
324517_19ch1,1.0,
289379_23ch1,1.0,
149404_01ch0,0.0,
2034230_19ch1,1.0,
520145_19ch1,1.0,
1907380_20ch1,1.0,
437382_07ch0,1.0,
110154_23ch1,1.0,
256916_19ch1,2.0,
2377230_19ch1,1.0,
1546113_25ch1,3.0,
2164144_25ch1,3.0,
1036479_20ch0,1.0,
2579055_25ch1,1.0,
115413_08ch0,1.0,
2118925_25ch0,1.0,
443100_06ch0,1.0,
1619526_20ch0,1.0,
292109_01ch0,1.0,
755700_25ch1,1.0,
2211247_25ch1,1.0,
397424_19ch0,1.0,
2076388_19ch0,1.0,
415594_19ch0,1.0,
1166397_19ch0,1.0,
249172_19ch0,0.0,
2536294_25ch1,1.0,
192532_08ch0,1.0,
931045_19ch1,3.0,
1744633_20ch0,2.0,
1842294_20ch0,1.0,
1490870_25ch0,1.0,
1722537_20ch1,4.0,
138653_07ch1,1.0,
1405333_25ch1,1.0,
347612_23ch0,1.0,
328133_19ch0,1.0,
1890381_20ch1,1.0,
689897_25ch1,7.0,
381660_30ch1,9.0,
274588_08ch1,1.0,
1874163_19ch0,6.0,
37763_23ch1,1.0,
2960_07ch0,1.0,
168283_01ch1,1.0,
1437237_25ch1,1.0,
1648076_19ch0,1.0,
137941_27ch0,1.0,
1894229_19ch1,1.0,
818061_19ch0,1.0,
699085_25ch0,1.0,
185242_08ch1,1.0,
1382308_19ch1,1.0,
739962_07ch1,1.0,
1755426_20ch1,1.0,
1723238_25ch1,1.0,
465394_20ch0,1.0,
2025588_25ch0,1.0,
1606146_25ch0,1.0,
1899268_23ch1,1.0,
1285787_19ch1,1.0,
129430_08ch1,0.0,
436718_06ch1,1.0,
1877414_19ch0,1.0,
239424_08ch1,1.0,
125373_27ch0,1.0,
346501_01ch1,1.0,
1055678_20ch0,6.0,
89741_23ch1,1.0,
217297_02ch1,1.0,
998137_20ch0,1.0,
930746_19ch1,1.0,
1293138_19ch0,1.0,
1662365_20ch1,2.0,
1938058_25ch1,1.0,
521520_23ch1,1.0,
925428_19ch0,0.0,
2652642_25ch1,1.0,
128390_19ch1,6.0,
315902_20ch1,1.0,
733471_30ch1,3.0,
1976340_19ch0,1.0,
1452130_25ch0,1.0,
2267086_20ch0,0.0,
1785181_23ch1,1.0,
1034024_23ch0,1.0,
2049986_25ch1,1.0,
1625943_23ch0,3.0,
1997563_19ch0,1.0,
2288857_19ch1,1.0,
2133694_20ch0,1.0,
338296_06ch1,1.0,
1921801_25ch0,2.0,
788417_25ch0,1.0,
1137503_23ch1,1.0,
411141_07ch1,1.0,
1601877_25ch1,1.0,
419758_19ch1,1.0,
58913_06ch0,1.0,
1881091_20ch0,1.0,
1112292_19ch0,1.0,
174442_20ch0,1.0,
316964_08ch0,1.0,
399427_06ch1,1.0,
841085_19ch1,1.0,
443454_20ch0,1.0,
1765834_19ch1,1.0,
1409949_23ch1,1.0,
15556_06ch0,1.0,
1825773_19ch1,1.0,
1626525_23ch0,1.0,
1738529_20ch0,3.0,
474606_07ch1,1.0,
304593_23ch0,2.0,
213946_02ch0,3.0,
2105443_25ch0,1.0,
1184353_19ch0,1.0,
81470_20ch1,1.0,
1062613_25ch1,1.0,
664769_30ch0,1.0,
1931932_20ch1,1.0,
2397833_19ch1,1.0,
1260877_23ch0,1.0,
426483_23ch0,1.0,
998006_25ch1,1.0,
154232_06ch1,0.0,
1184668_19ch1,1.0,
1386451_25ch0,1.0,
282608_23ch1,1.0,
498020_19ch1,0.0,
1442140_19ch0,1.0,
1770148_19ch1,1.0,
373752_23ch1,1.0,
1072314_23ch1,1.0,
1813278_25ch1,1.0,
1840678_23ch1,1.0,
2352059_25ch1,1.0,
887314_23ch1,1.0,
529628_30ch0,1.0,
1190800_25ch0,3.0,
1655150_25ch0,1.0,
922425_23ch1,1.0,
102492_19ch0,1.0,
469979_23ch0,1.0,
739022_30ch0,1.0,
1008351_23ch0,1.0,
1627147_20ch0,0.0,
380412_06ch0,1.0,
1148800_23ch0,1.0,
1433715_25ch1,1.0,
2171698_19ch0,1.0,
634215_23ch0,1.0,
779388_25ch0,1.0,
1012871_23ch0,1.0,
1944778_20ch0,7.0,
151049_08ch1,1.0,
346660_23ch0,1.0,
458725_19ch0,0.0,
72433_06ch0,3.0,
421026_08ch1,1.0,
1097844_25ch0,1.0,
1796051_20ch0,1.0,
1251263_19ch0,1.0,
1952892_20ch0,1.0,
1966533_23ch0,1.0,
1594977_23ch1,1.0,
2350413_25ch0,4.0,
257457_07ch0,1.0,
283682_07ch0,2.0,
1146664_19ch1,1.0,
452164_19ch1,1.0,
975841_25ch0,4.0,
1852361_25ch0,1.0,
1962992_23ch0,1.0,
681603_25ch1,1.0,
1104299_25ch1,1.0,
2609134_25ch1,1.0,
1086165_25ch1,1.0,
321644_20ch0,1.0,
1877939_20ch0,1.0,
1391681_23ch1,1.0,
1813746_25ch0,1.0,
1548110_20ch0,2.0,
561758_25ch0,2.0,
684470_07ch1,1.0,
1031991_23ch1,1.0,
426962_06ch1,1.0,
1531079_23ch0,1.0,
1990611_25ch0,1.0,
1770954_20ch0,1.0,
1881676_19ch0,1.0,
2257689_25ch0,1.0,
1820812_25ch1,0.0,
2395683_20ch1,1.0,
1188682_25ch0,1.0,
1544379_19ch1,1.0,
2077927_19ch0,1.0,
2153394_25ch0,1.0,
1047544_23ch1,1.0,
1242997_23ch1,1.0,
936653_19ch1,1.0,
901441_20ch1,1.0,
2295878_19ch1,1.0,
642506_19ch0,1.0,
416735_06ch1,1.0,
19238_26ch0,1.0,
660192_25ch1,1.0,
613874_23ch0,3.0,
1328485_19ch1,1.0,
360275_06ch1,1.0,
1835982_19ch0,1.0,
1795539_20ch1,1.0,
343930_20ch0,1.0,
1941477_20ch0,1.0,
257128_19ch0,1.0,
2518748_25ch1,1.0,
2043217_23ch1,1.0,
310210_02ch1,1.0,
514451_19ch1,1.0,
1668291_20ch1,1.0,
744693_30ch1,1.0,
1035184_20ch1,1.0,
1420622_19ch0,1.0,
824224_25ch1,1.0,
1089039_23ch0,1.0,
2069689_19ch1,1.0,
1947783_25ch0,1.0,
2464764_25ch0,2.0,
549764_19ch0,1.0,
284572_29ch0,1.0,
1806428_20ch1,1.0,
335705_06ch0,1.0,
1515663_25ch1,1.0,
2284763_25ch0,2.0,
2378223_20ch1,1.0,
530007_30ch1,3.0,
1852552_20ch0,1.0,
2393579_25ch1,0.0,
135104_23ch0,1.0,
356430_23ch1,1.0,
213031_08ch0,1.0,
900479_23ch0,1.0,
828341_20ch1,1.0,
1979512_20ch1,1.0,
89807_20ch0,1.0,
2345906_25ch0,1.0,
674917_25ch1,1.0,
859489_19ch0,1.0,
29289_26ch1,1.0,
1147629_19ch0,1.0,
1720799_23ch1,1.0,
1407090_19ch1,1.0,
339684_19ch1,1.0,
1854383_25ch0,1.0,
142559_02ch1,1.0,
1006414_25ch0,1.0,
2424019_20ch1,1.0,
1656276_23ch0,1.0,
311114_02ch1,3.0,
1797733_20ch1,2.0,
2451761_25ch0,1.0,
459343_20ch1,1.0,
2442528_25ch0,2.0,
1148241_19ch1,1.0,
1777965_20ch1,1.0,
984132_25ch0,1.0,
728475_23ch0,1.0,
1585621_19ch1,1.0,
296482_20ch0,1.0,
1644966_23ch0,1.0,
407397_08ch0,1.0,
427929_07ch0,1.0,
2496744_20ch1,1.0,
1465131_19ch0,1.0,
2328293_25ch1,1.0,
2399472_25ch0,1.0,
225789_20ch1,1.0,
1984603_20ch0,1.0,
583203_20ch1,0.0,
1835482_23ch1,1.0,
423469_23ch1,1.0,
120149_06ch1,1.0,
1412939_25ch1,1.0,
380816_26ch0,1.0,
1899157_20ch1,3.0,
1750119_25ch1,1.0,
1437743_23ch0,1.0,
938551_25ch0,1.0,
2163569_25ch1,3.0,
600242_23ch0,1.0,
87163_23ch1,1.0,
406262_23ch0,1.0,
1233627_25ch0,1.0,
440096_06ch1,1.0,
1796250_25ch1,1.0,
859364_23ch1,1.0,
315691_23ch1,1.0,
2038535_25ch0,1.0,
841789_25ch0,3.0,
19923_26ch0,1.0,
765615_30ch1,1.0,
754108_19ch0,1.0,
972036_25ch0,1.0,
1736721_19ch0,1.0,
2296861_25ch1,2.0,
2335634_19ch1,1.0,
1870028_20ch1,2.0,
342528_06ch1,1.0,
1402122_20ch0,2.0,
2052446_19ch0,1.0,
250178_06ch1,1.0,
160564_07ch1,1.0,
1995214_19ch0,1.0,
61133_23ch0,1.0,
739318_23ch1,1.0,
1209955_23ch1,1.0,
1320259_20ch0,1.0,
192148_08ch1,1.0,
2224929_25ch1,1.0,
2454811_25ch0,1.0,
120844_19ch0,1.0,
330274_19ch1,1.0,
1723446_23ch1,1.0,
89566_23ch0,1.0,
913331_20ch0,2.0,
303110_01ch1,1.0,
93661_20ch0,1.0,
1972184_19ch0,1.0,
1909877_19ch0,1.0,
814082_19ch0,1.0,
165595_01ch1,1.0,
1628110_25ch1,1.0,
1371847_19ch0,1.0,
1514035_25ch1,1.0,
140787_07ch0,1.0,
1135747_19ch1,2.0,
705390_20ch1,1.0,
2135071_25ch0,3.0,
1300125_23ch1,1.0,
1861402_20ch1,1.0,
391464_08ch0,1.0,
446652_06ch0,3.0,
556437_06ch1,1.0,
999633_25ch0,1.0,
765093_30ch1,1.0,
735198_20ch1,1.0,
1497577_25ch0,1.0,
604317_23ch0,1.0,
481405_08ch1,1.0,
489348_07ch1,2.0,
234690_06ch1,1.0,
125266_23ch0,1.0,
2412141_25ch1,11.0,
131077_06ch0,1.0,
216178_30ch1,1.0,
1510408_25ch0,1.0,
1984252_23ch1,1.0,
14965_26ch1,3.0,
1062998_19ch0,1.0,
1063850_19ch0,1.0,
114579_06ch1,3.0,
118960_07ch1,1.0,
777379_25ch0,1.0,
742251_19ch1,1.0,
1867580_19ch0,1.0,
801436_19ch0,2.0,
112369_23ch1,0.0,
468117_20ch0,1.0,
383104_08ch1,1.0,
287018_08ch0,1.0,
378986_20ch0,1.0,
1281953_23ch1,1.0,
756225_30ch0,1.0,
826616_19ch1,1.0,
2485498_25ch0,1.0,
778722_25ch1,1.0,
323680_23ch0,1.0,
1593189_25ch0,2.0,
213490_01ch1,1.0,
59772_23ch1,1.0,
748778_30ch1,1.0,
521386_20ch0,1.0,
1646254_23ch1,1.0,
441331_23ch0,1.0,
662592_20ch1,1.0,
1336734_25ch0,7.0,
2079784_20ch0,1.0,
298922_20ch0,0.0,
782201_25ch1,3.0,
443113_07ch1,1.0,
1949736_25ch1,1.0,
15382_06ch1,1.0,
1375997_19ch1,1.0,
2206464_19ch1,1.0,
1260196_25ch0,1.0,
1323956_25ch0,3.0,
1836970_19ch0,1.0,
1459974_19ch1,1.0,
6569_26ch0,9.0,
2030492_23ch1,1.0,
278979_19ch1,1.0,
1276340_19ch0,1.0,
1225042_19ch0,1.0,
822860_20ch1,1.0,
70847_06ch0,3.0,
1108842_25ch0,0.0,
135216_19ch0,1.0,
399619_06ch1,1.0,
360527_23ch1,1.0,
2049386_19ch0,1.0,
1549411_19ch0,4.0,
339350_23ch0,1.0,
1652394_20ch0,1.0,
2187215_25ch1,1.0,
1283027_20ch1,1.0,
135322_20ch0,1.0,
2223031_25ch1,0.0,
615822_23ch1,1.0,
320845_23ch1,1.0,
611616_30ch1,1.0,
257300_01ch0,1.0,
1257215_19ch0,1.0,
928638_20ch1,1.0,
896056_20ch0,1.0,
1098653_19ch1,1.0,
1131085_23ch0,1.0,
1480913_23ch1,1.0,
311080_01ch0,3.0,
2228833_19ch0,11.0,
1290662_25ch1,1.0,
894201_19ch0,1.0,
2064265_20ch1,1.0,
1568197_20ch1,0.0,
1457468_25ch1,1.0,
1950768_19ch1,1.0,
1909700_19ch0,1.0,
1860641_19ch0,1.0,
